Title,Sentiment,Withhold
"Fire kills six, badly injures seven in Croatia",-0.5,0.14999999999999986
Power outage affects many areas of Chile,-0.8,0.44999999999999996
"Government of Canada okays WIND Mobile launch, overturning CRTC decision",0e+00,0
Israeli President Shimon Peres collapses in Tel Aviv,-0.5,0.4950000000000001
"Pirates seize tourist yacht near Seychelles, troops deployed",0e+00,0.3
"If Goldman Returns Aid, Will Others?",-0.1,0.8000000000000002
Doctor Reports 378 Dead in Sri Lanka,0.2,0.4500000000000002
Actor and television host Gary Collins dies aged 74,0e+00,0.44999999999999996
BlackRock Draws Scrutiny as a U.S. Adviser,0.1,0.44999999999999984
US military to buy anthrax and bioweapons production systems,0e+00,0.1499999999999999
"A World of Lingo (Out of This World, Too)",0.3,0.44999999999999973
Kosmos-3M rocket launches fourth SAR-Lupe satellite,0.1,0.15000000000000002
U.S. Is Pressed to Add Billions to Bailouts,0.1,0.45000000000000007
Kidnapped Spanish aid worker is released,0e+00,0.44999999999999996
Rescuers find remains of West Virginia miners,0e+00,0.3
Profit Dropped 14% in Quarter for Staples,0e+00,0.44999999999999984
"Small plane makes crash landing in Massachusetts, USA",-0.5,0.19500000000000012
"Far From Whole, Iraq Museum That Was Looted Reopens",0e+00,0.6
"Gay Marriage, Set Back in One State, Gains in a 2nd",0.2,0
"Magnitude 7.0 earthquake hits New Britain, Papua New Guinea",0e+00,0.15000000000000008
Man buys his stolen camera on eBay,-0.4,0.32999999999999974
Localities Want U.S. Support for Muni Bonds,-0.1,0.3
"Mindful of Civilians, Pilots in Afghanistan Alter Tactics",0e+00,0.46499999999999986
Murray and Federer Advance to Second Round of Australian Open,0e+00,0.45000000000000007
Economist Milton Friedman dies at 94,-0.1,0.44999999999999996
New prince is born in Norway,0e+00,0.4500000000000002
Scientist detained after bomb scare closes Miami airport,-0.5,0.1650000000000001
"Houses, Decked Out for a Sale, Are Burglarized",-0.3,0.4500000000000002
Japanese nuclear plant operators ordered to compensate affected families amid calls for prime minister to resign,-0.5,0
"13,000 people participate in Bristol running event",0e+00,0.14999999999999997
Four women killed in Papua New Guinea witchhunt,-0.2,0.07499999999999973
Alabama wins 2010 American football college title,0.2,0.1500000000000002
Pittsburgh Mayor Wants Ravens Removed From His Name,-0.4,0.3
Semicon Taiwan 2007 starts with 5 mainstream topics,0e+00,0
Cost Works Against Alternative Energy in Time of Recession,-0.1,0.45000000000000007
"Manuel Addresses Mets, Putting Focus on the Future",0e+00,0.4500000000000002
Newsreader Natasha Kaplinsky gives birth to baby boy,0.3,0.46499999999999975
"Strong Profit, but Ericsson Plans 5,000 Job Cuts",0.1,0.14999999999999997
"For Fine Recession Wear, $7,000 Suits From Saks",0e+00,0
Russian Wikipedia reaches half a million articles,0e+00,0.14999999999999997
"Nothing Is Set in Stone, So Renegotiate",0.4,0.44999999999999996
Seton Hall Center Leads With His Legs,0.1,0.44999999999999996
Inauguration Crowd Will Test Cellphone Networks,0.1,0.44999999999999996
British TV and radio presenter Simon Dee dies at age 74,0e+00,0
"At least twelve killed after building collapses in Alexandria, Egypt",-0.4,0.15000000000000008
"Vatican issues defence of evolution, rejects fundamentalist creationism",-0.6,0.1499999999999998
Monster waves make way for rare surfing competition,0.4,0.44999999999999996
Sodas a Tempting Tax Target,0.1,0.44999999999999973
Department of Defense denies federal funding to schools that ban military recruiting,-0.8,0.14999999999999997
3 in Beijing Set Their Car on Fire in Apparent Protest,0e+00,0.4500000000000002
"15,000 attended memorial for Zhao Ziyang",0e+00,0.44999999999999973
Astronomers find changes in Saturn's rings,-0.1,0.3
Boxing: Pacquiao downs Diaz in nine rounds,0e+00,0.15000000000000008
Who Says Innovation Belongs to the Small?,-0.1,0.44999999999999973
Making the Case for GE Capital,0e+00,0.4500000000000002
"Counter-terrorism agents search home in suburban Chicago, Illinois",-0.2,0.1650000000000001
Rep. Waxman: Karl Rove violated non-disclosure agreement,-0.6,0.44999999999999973
Medtronic Posts 69% Decline in Profit,-0.4,0.4500000000000002
IOC visits Madrid as part of 2020 Olympic bid process,0e+00,0
Dominique Strauss-Kahn resigns as head of IMF,0e+00,0.44999999999999996
Tropical Storm Ike upgraded to hurricane status,0e+00,0.44999999999999996
OPEC to Keep Production Steady,0.6,0.4500000000000002
Nelson Mandela dies aged 95,0e+00,0.44999999999999996
G.M. Draws Another $4 Billion From Treasury,0.1,0.14999999999999986
Advertisers Change Game Plans for Super Bowl,0e+00,0.45000000000000007
"In Lots of Animal Art, Wrong Foot Is Forward",-0.5,0.45
At least 73 dead after blast in Chinese coal mine,-0.2,0.15000000000000008
"In Bleak Afghan Outpost, Troops Slog On",0e+00,0.44999999999999996
Former NBA ref surrenders to charges he bet on games he officiated,-0.6,0.2999999999999999
Manufacturing Orders Are Rising in China,0.2,0.4500000000000002
U.S. Quietly Plans Informal Talks With Cuba,0.1,0.45000000000000007
Economy Spells Trouble for Leading Party in Japan,0.6,0.45000000000000007
ROV detects leaks in Deepwater Horizon well cap,0.6,0.2999999999999999
Getting Out From Behind the Wheel,0.4,0.44999999999999996
"Tree car crash kills two in Oxfordshire, England",-0.6,0.15000000000000008
Russia asks Iceland for details of bank rescue plan before giving loan,-0.2,0.1499999999999998
US Supreme Court overturns death penalty for child rape,-0.7,0.44999999999999973
Device on Nets May Protect Sea Turtles,0e+00,0.45000000000000007
Rising Expectations on Cuba Follow Obama,0.2,0.30000000000000004
"At First, Funny Videos. Now, a Reference Tool.",0e+00,0.45000000000000007
UK Prime Minister announces date for general election,0e+00,0.44999999999999996
Ceremony takes place for decommissioned Royal Navy flagship,0.1,0.3
"Indian activist begins ""fast-unto-death"" hunger strike to end corruption",-0.6,0.315
Boston College Beats Duke For First Time Since 1985,0e+00,0.44999999999999996
Documents regarding post-9/11 prisoner transport flights released,0e+00,0.44999999999999973
July deadliest month for US in Afghanistan War,-0.3,0.44999999999999996
MPAA sues six BitTorrent sites linking to TV shows,0e+00,0.4999999999999999
Speaker of Massachusetts House Resigns Over Friendship,0e+00,0.44999999999999973
Solar-powered airplane makes first international flight,0.1,0.44999999999999996
Rebels launch assault in Ramadi,-0.7,0.44999999999999984
British snooker player Alex Higgins found dead at age 61,0e+00,0.15000000000000008
No Shortage of Advice on Mideast for Clinton,-0.5,0.3
Seychelles sentences Somali pirates to ten years in prison,-0.5,0
US House approves $1.17 billion in Amtrak funding,0.1,0
When Chevron Investigates Chevron on Pollution,-0.1,0.44999999999999973
Magnitude 5.0 earthquake hits Central Canada,0e+00,0.4500000000000002
France Tries to Lure Hollywood,0.1,0.44999999999999973
North Carolina Wins Fourth Straight Game at Duke,0.4,0.45000000000000007
Alabama School Bus Crash kills 4,0e+00,0.44999999999999996
"School bus crash kills one student in Georgia, US",-0.7,0.0
Yanks Reaping Benefits of Gardner-Cabrera Competition in Center,0.2,0.44999999999999984
Next Big Film Has a Premiere in Your Living Room,0.3,0.44999999999999996
"For Australian Winemakers, More Turns Out to Be Less",0e+00,0.44999999999999996
8.8 magnitude earthquake hits Chile; tsunami warnings issued throughout Pacific rim,0.1,0.34999999999999987
PayPal freezes $20k in hurricane relief donations,-0.6,0.1500000000000002
Haiti might have to postpone elections again,-0.6,0.44999999999999973
Attorney Jack Thompson sets sights on Sims 2,-0.1,0.10499999999999976
Fernando Alonso becomes new Formula One World Champion,0.1,0.44999999999999973
Apples top most contaminated produce list,-0.4,0.44999999999999973
Sunnis withdraw from Iraqi government,0e+00,0.44999999999999996
"With a Swipe at Bush, Obama Acts to Bolster Labor",0e+00,0.3
Legendary bluesman Long John Baldry dead at 64,0.5,0.44999999999999996
Western New York prepares for winter storm,0.3,0.44999999999999996
S.E.C. Head Says Initiatives Sharpen Focus on Investor Protection,0e+00,0.1499999999999999
Reports issued after jets collided twice in same spot at UK airport,-0.4,0.16499999999999992
"In Pakistan, Radio Amplifies Terror of Taliban",0e+00,0.8
No. 1 Connecticut Cruises to Victory Over Providence,0.4,0.15000000000000002
Australian teacher drops 'gay' from kookaburra folk song,-0.4,0.44999999999999984
Climate change impacts Wyoming,-0.2,0.44999999999999984
Violent protests break out in Kyrgyzstan over allegedly rigged parliamentary elections,-0.7,0.45000000000000007
Leipheimer Withdraws From Tour With Broken Wrist,0.4,0.44999999999999996
Typhoon Ketsana reaches Cambodia; up to eleven people killed,-0.3,0.2999999999999999
Nokia appoints Microsoft Business Division Head as chief executive,0e+00,0.1499999999999998
Judge Puts Halt to ID Theft Inquiry Focusing on Immigrants,0e+00,0.6000000000000001
UN warns of humanitarian crisis in Gaza,-0.1,0.45000000000000007
"Man bites dog, charged with animal cruelty",-0.7,0.44999999999999973
Rodriguez Falters as Mets Fall Again to Orioles,0e+00,0.6
Tom Cruise spoofed in film 'Superhero Movie',0.1,0.45000000000000007
"Chad declares border with Sudan a ""military operations zone""",-0.3,0.2999999999999999
"Thirty injured as bus crashes in Belfast, Northern Ireland",-0.6,0.14999999999999997
Sprint Nextel customer service rep. harasses client; Sprint cancels his account,-0.5,0.2999999999999999
'Pregnancy pact' grabs international attention for small Massachusetts town,0.4,0.2999999999999999
Pacific Islands Forum condemns Fiji takeover,-0.5,0.7999999999999998
Wave-Powered Monitor Is Moving Beyond Listening to Whales,0.2,0.4500000000000002
Nation in Disarray Holds Few Hopes for Vote,0e+00,0.4499999999999998
British actress Natasha Richardson dies at age 45,0e+00,0.22500000000000014
One Side Makes Offer in Honduran Impasse,0e+00,0.14999999999999997
"Kevin Laue, One-Handed Player, Earns Division I Basketball Scholarship",0.1,0.44999999999999984
E.U. Expands Relationship With Pakistan Through Aid,0.2,0.3
70 Youths Sue Former Judges in Detention Kickback Case,0e+00,0.1800000000000001
"Sri Lanka Says Prabhakaran, Leader of Tamil Rebels, Has Died",-0.1,0.5399999999999998
New Zealand holiday road toll at 26-year low,-0.3,0.15000000000000008
US Army chief of staff: more troops needed in Afghanistan,-0.1,0.33
Fiat Chief Warns Chrysler Unions of Need for Cuts,0.2,0.015000000000000013
Mummified baby found In Florida self-storage unit,0e+00,0.7999999999999997
Black box found near crash site of Ethiopian Airlines flight,-0.5,0.3
Abel prize 2008 awarded to John G. Thompson and Jacques Tits,0e+00,0
New polls show third party U.S. presidential candidates varying radically in popularity,0e+00,0.8
"Canadian news doesn't interest Prime Minister, prefers to watch American",-0.7,0.14999999999999997
BMW and VW Reflect  Difficulties Facing Carmakers,0.1,0.6499999999999999
CBS blog criticizes stations' coverage of Tigger incident,-0.1,0
Big Science Role Is Seen in Global Warming Cure,0.1,0.4500000000000002
Former Formula 1 designer unveils new electric car,0e+00,0.14999999999999997
Boat accident in Democratic Republic of the Congo kills at least 73,-0.3,0.44999999999999973
Pro-Sharif Demonstrations Spread Across Punjab,0.2,0.7999999999999998
British chef Keith Floyd dies at age 65,0e+00,0.22500000000000014
Mexican Data Show Migration to U.S. in Decline,-0.4,0.7999999999999999
British Premier Visits Northern Ireland,0.4,0.2999999999999999
Voluntary sterilization of poor women proposed by Louisiana state legislator,-0.3,0.3
"The Invisible Hand, Trumped by Darwin?",0e+00,0.44999999999999973
Axe Puts Its Brand on the Hamptons Club Scene,0e+00,0.44999999999999984
"On the campaign trail, November 2011",0e+00,0.44999999999999996
Boston Mayor Opposes Assault Weapons for Patrol Officers,0e+00,0.4499999999999999
Belt-Tightening by N.F.L. Could Dampen Free Agency,0e+00,0.4500000000000002
Obama supports Middle East protesters in speech,-0.4,0.2999999999999999
British haulage managing director Edward Stobart dies at age 56,-0.1,0
Golfers Have Clothes Laid Out for Them,0.4,0.44999999999999973
Canadian military aircraft escort airliner after bomb threat,-0.1,0.44999999999999996
Basketball: Djordjevic's farewell game to be played July 3,0.3,0
Wildfires rage north of Los Angeles,-0.3,0.4500000000000002
"Native Hawaiians blockade historic palace to restore ""Hawaiian nation""",0.2,0.3
New Zealand dollar hits new high versus the United States dollar,0.1,0.4499999999999999
Massive power failure hits Brazil,-0.3,0.4500000000000002
Bomb explodes in Belarusian city,0.7,0.44999999999999996
Jeter Sits Out Against Blue Jays,0.4,0.44999999999999996
"His Nascar Experiment Over, Dario Franchitti Roars Back at Indy",0e+00,0.44999999999999973
Six H1N1 cases appear in the Philippines,-0.1,0.4500000000000002
Comedian Jon Stewart to host 78th Academy Awards,0.1,0.44999999999999984
New gambling review could jeopardize UK's 'supercasino' plans,-0.1,0.2999999999999999
7 British paratroopers accused of murder begin trial,-0.7,0
Formula One: Jenson Button wins 2010 Chinese Grand Prix,0.1,0
Mexican politician Silverio Cavazos killed by gunmen,-0.5,0.44999999999999984
"DHS relies on Wikipedia for asylum information, appeals court rules against use",-0.4,0.1499999999999998
Prosecutors Look to Reclaim More Madoff Assets,-0.2,0.44999999999999984
France votes no in EU referendum,0e+00,0.14999999999999974
American sailor jailed for murder of Japanese taxi driver,-0.7,0.0
Israeli Defense Force admits to targeting media center in Gaza City airstrike,-0.1,0.45
"Temporary restraining order stops demolition of partially collapsed building in Buffalo, New York",-0.5,0
Service cutoff extended for unresponsive U.S. VoIP users,-0.7,0.15000000000000008
'Guantanamo'-style detention facility under construction on Australian Island,-0.2,0.1650000000000001
Air Canada back in the black in 2010,0e+00,0.1500000000000002
Zach Johnson Wins Sony Open,0.5,0.44999999999999973
Injury Histories  Hamper Some N.F.L. Prospects,-0.1,0.45000000000000007
Man who shot Pope released from prison in Turkey,-0.3,0.2549999999999997
Jenson Button wins half of the 2009 Malaysian Grand Prix points,0e+00,0
Bob Dylan plays first concert in Vietnam,0.2,0.44999999999999996
